3.17179799079895	3.299999952316284
3.544086217880249	3.700000047683716
3.5323166847229004	3.0
4.905548095703125	4.900000095367432
4.780988693237305	3.6649999618530273
3.377230644226074	3.299999952316284
3.4208061695098877	2.700000047683716
3.2308859825134277	2.9000000953674316
3.3640565872192383	2.299999952316284
4.7560248374938965	4.900000095367432
3.2874772548675537	3.5999999046325684
4.3537187576293945	3.0
4.673762798309326	4.300000190734863
3.6498777866363525	4.099999904632568
2.9795937538146973	3.200000047683716
3.7012927532196045	3.299999952316284
3.886448383331299	4.0
4.770337104797363	4.199999809265137
4.057303428649902	4.699999809265137
3.3812410831451416	3.9000000953674316
3.337587833404541	3.5
4.142624378204346	4.0
3.909796953201294	3.5
4.0840654373168945	3.5999999046325684
3.9940574169158936	4.400000095367432
3.761470079421997	4.0
3.751279830932617	3.9000000953674316
3.7487995624542236	3.700000047683716
3.171009063720703	3.5999999046325684
3.8025190830230713	3.9000000953674316
4.08817195892334	4.900000095367432
4.363996505737305	4.0
3.9074013233184814	3.9000000953674316
3.899204969406128	4.099999904632568
3.7439327239990234	3.9000000953674316
3.7151939868927	3.0999999046325684
3.7223758697509766	3.9000000953674316
4.43517541885376	4.400000095367432
3.1553924083709717	3.799999952316284
3.7389185428619385	4.800000190734863
3.5792338848114014	4.099999904632568
3.742039680480957	4.599999904632568
3.3747501373291016	3.5999999046325684
3.0847291946411133	3.299999952316284
4.727298259735107	4.699999809265137
4.480140686035156	3.799999952316284
3.9408602714538574	2.9000000953674316
2.2732670307159424	1.2999999523162842
2.3394880294799805	2.5999999046325684
4.34436559677124	4.800000190734863
1.271100640296936	1.600000023841858
1.3817588090896606	1.600000023841858
1.5212187767028809	1.2000000476837158
4.106659889221191	4.0
3.0499961376190186	3.700000047683716
2.9861276149749756	3.700000047683716
3.1685848236083984	4.300000190734863
2.997791051864624	4.099999904632568
3.8118503093719482	3.5
2.314232349395752	4.699999809265137
4.255664348602295	3.9000000953674316
2.724360466003418	4.800000190734863
3.9128634929656982	3.0
2.3015942573547363	2.700000047683716
4.151820659637451	4.800000190734863
4.441025257110596	4.800000190734863
2.820005178451538	2.799999952316284
2.829683780670166	3.0
2.807502508163452	2.299999952316284
3.4658303260803223	3.299999952316284
4.0246453285217285	4.0
3.070981025695801	2.700000047683716
3.3666481971740723	2.799999952316284
2.8537073135375977	1.399999976158142
3.2061471939086914	4.900000095367432
3.29019832611084	3.4000000953674316
3.0727760791778564	2.9000000953674316
2.3492746353149414	2.200000047683716
2.9647459983825684	2.799999952316284
3.9187979698181152	4.534999847412109
3.795381784439087	4.800000190734863
3.3021156787872314	4.099999904632568
3.882071018218994	4.5
3.6522929668426514	2.684999942779541
3.986297607421875	4.199999809265137
3.3268160820007324	3.549999952316284
4.154108047485352	4.900000095367432
4.704950332641602	4.699999809265137
4.440165996551514	4.699999809265137
3.5829992294311523	3.799999952316284
3.5119943618774414	3.4000000953674316
3.3410134315490723	3.700000047683716
4.128155708312988	4.400000095367432
3.251070737838745	3.799999952316284
3.9741382598876953	4.599999904632568
3.26137638092041	3.700000047683716
3.4887330532073975	3.700000047683716
3.840958833694458	3.700000047683716
2.926945924758911	4.199999809265137
3.0495781898498535	4.099999904632568
3.294658660888672	4.800000190734863
3.4188718795776367	3.4000000953674316
4.169843673706055	3.5
3.2150678634643555	4.599999904632568
3.572371482849121	3.200000047683716
2.9529783725738525	3.0
2.7614808082580566	3.299999952316284
3.0814449787139893	3.299999952316284
4.177693843841553	4.099999904632568
4.071576118469238	4.599999904632568
3.834110975265503	3.5999999046325684
3.460200071334839	3.5999999046325684
2.971101760864258	3.5999999046325684
2.9930267333984375	3.700000047683716
3.746974229812622	3.700000047683716
3.4144797325134277	4.0
3.7589032649993896	3.799999952316284
3.5248138904571533	3.299999952316284
3.7963171005249023	4.5
3.7175352573394775	4.199999809265137
3.7948555946350098	3.299999952316284
4.031172752380371	3.565000057220459
3.149017333984375	2.799999952316284
2.9306185245513916	2.5999999046325684
3.6154632568359375	4.400000095367432
4.259172439575195	3.9000000953674316
2.9005889892578125	3.9000000953674316
4.807521820068359	4.5
3.574695110321045	3.0999999046325684
4.309532165527344	4.5
2.264486312866211	2.700000047683716
2.0820846557617188	2.299999952316284
4.26297664642334	3.9000000953674316
3.561631441116333	3.9000000953674316
3.1077709197998047	3.9000000953674316
4.474013328552246	3.700000047683716
3.630174160003662	2.299999952316284
2.8233957290649414	3.5999999046325684
3.2665646076202393	3.0
3.251612663269043	3.0999999046325684
3.3342456817626953	3.799999952316284
4.807956695556641	4.199999809265137
2.709665298461914	3.200000047683716
4.291764736175537	4.699999809265137
3.877638339996338	4.099999904632568
4.057086944580078	2.799999952316284
3.457735300064087	2.9000000953674316
3.136214256286621	2.5
3.1458206176757812	3.700000047683716
3.5092556476593018	3.0999999046325684
3.4644784927368164	3.5999999046325684
3.406628131866455	4.199999809265137
3.297976016998291	2.799999952316284
3.8674488067626953	4.0
4.4014081954956055	4.599999904632568
3.9820287227630615	4.699999809265137
2.8546509742736816	3.799999952316284
2.9217584133148193	3.0
3.43151593208313	3.2850000858306885
3.7777628898620605	3.799999952316284
3.1572511196136475	2.9000000953674316
3.0344643592834473	2.299999952316284
2.697594404220581	1.7999999523162842
3.085801124572754	3.200000047683716
4.803304672241211	4.699999809265137
3.7806386947631836	3.0999999046325684
4.158755779266357	3.5
2.860707998275757	3.200000047683716
4.852581977844238	3.799999952316284
2.01719331741333	1.600000023841858
3.472855806350708	1.7000000476837158
2.6627209186553955	1.7999999523162842
2.624314546585083	1.0
2.4231743812561035	1.899999976158142
3.916934013366699	4.699999809265137
4.217624664306641	4.400000095367432
3.618783950805664	4.099999904632568
1.3455418348312378	2.299999952316284
1.4002907276153564	1.399999976158142
1.3184473514556885	1.2999999523162842
4.374086380004883	3.0999999046325684
3.8877053260803223	4.400000095367432
3.52356219291687	3.799999952316284
3.2663211822509766	4.800000190734863
1.973851203918457	3.5
2.396631956100464	2.5999999046325684
2.7353947162628174	2.0999999046325684
2.811829090118408	3.200000047683716
3.355560302734375	3.9000000953674316
4.693841457366943	3.200000047683716
3.6384074687957764	3.5
3.8010430335998535	4.199999809265137
3.8304226398468018	3.0999999046325684
3.273597002029419	3.9000000953674316
3.9118916988372803	4.900000095367432
4.035670757293701	4.400000095367432
3.976543664932251	3.799999952316284
3.2170424461364746	2.799999952316284
4.271658897399902	4.300000190734863
2.1901493072509766	2.4000000953674316
3.0325043201446533	3.934999942779541
4.441520690917969	4.0
4.402458190917969	4.0
3.812448024749756	3.5999999046325684
2.620887279510498	3.4000000953674316
3.034891366958618	2.700000047683716
3.4329030513763428	3.200000047683716
3.0236082077026367	3.700000047683716
4.630556106567383	3.5
3.1862707138061523	3.5999999046325684
2.26013445854187	1.7999999523162842
3.481672525405884	4.099999904632568
4.601316928863525	4.900000095367432
3.9496092796325684	3.299999952316284
4.143533706665039	4.699999809265137
3.3886828422546387	3.799999952316284
3.4601266384124756	3.200000047683716
3.980257987976074	3.9000000953674316
3.7295711040496826	2.200000047683716
3.4073517322540283	3.700000047683716
4.613220691680908	4.5
3.635976791381836	3.4000000953674316
4.29641056060791	3.5999999046325684
3.9946160316467285	2.5999999046325684
4.164870262145996	3.9000000953674316
3.559689998626709	3.5999999046325684
4.1004743576049805	4.400000095367432
4.0059123039245605	4.900000095367432
3.071946859359741	2.799999952316284
4.273157119750977	3.799999952316284
3.8939785957336426	3.200000047683716
3.8048839569091797	4.599999904632568
2.9875478744506836	3.5999999046325684
3.7312541007995605	4.0
3.04194974899292	4.599999904632568
3.165956735610962	4.199999809265137
2.5574305057525635	3.299999952316284
2.923353672027588	2.4000000953674316
3.276641368865967	2.5
3.1703484058380127	2.4000000953674316
3.213066339492798	3.200000047683716
4.1149582862854	3.5
3.363063335418701	4.800000190734863
3.2660396099090576	3.299999952316284
2.9645001888275146	2.799999952316284
4.24888801574707	4.5
3.578913688659668	2.700000047683716
3.511491060256958	3.799999952316284
3.5943238735198975	3.0350000858306885
3.164947509765625	4.085000038146973
3.8698537349700928	4.0
3.4733965396881104	3.5999999046325684
